Plan_name,Plan_ID,Plan_ID_Type,INDEX_JSON,NETWORK_NUM
humana-inc_tx-cr-hmo-21-efficiency,['32673TX0430160'],['hios'],['2022-10-27_humana-inc-tx-cr-hmo-21-efficiency_index.json'],['2']
wings-of-gainesville-inc_ga-humana-npos-lfp-19-ehdhp,['271333467'],['ein'],['2022-11-01_WINGS-OF-GAINESVILLE-INC_index.json'],['1']
wings-of-gainesville-inc_ga-humana-npos-lfp-19-canopy-r,['271333467'],['ein'],['2022-11-01_WINGS-OF-GAINESVILLE-INC_index.json'],['1']
justin-architects-p-a_fl-humana-npos-lfp-19-simplici,['592329682'],['ein'],['2022-10-28_JUSTIN-ARCHITECTS-P-A_index.json'],['1']
justin-architects-p-a_fl-humana-npos-lfp-19-copay-rx,['592329682'],['ein'],['2022-10-28_JUSTIN-ARCHITECTS-P-A_index.json'],['1']
acceleration-lab-services_mo-humana-ppo-lfp-19-copay-rx5,['271080881'],['ein'],['2022-10-28_ACCELERATION-LAB-SERVICES_index.json'],['6']
acceleration-lab-services_aso-grp-non-gate-ffs-dir,['0271080881'],['ein'],['2022-10-28_ACCELERATION-LAB-SERVICES_index.json'],['43']
acceleration-lab-services_mo-humana-ppo-lfp-19-ehdhp,['271080881'],['ein'],['2022-10-28_ACCELERATION-LAB-SERVICES_index.json'],['6']
leak-detection-technologi_az-humana-npos-lfp-19-canopy-r,['262309139'],['ein'],['2022-10-28_LEAK-DETECTION-TECHNOLOGI_index.json'],['1']
leak-detection-technologi_az-humana-npos-lfp-19-ehdhp,['262309139'],['ein'],['2022-10-28_LEAK-DETECTION-TECHNOLOGI_index.json'],['1']
cove-federal-credit-union_ky-humana-npos-lfp-17-rx4,['611169581'],['ein'],['2022-10-28_COVE-FEDERAL-CREDIT-UNION_index.json'],['1']
cove-federal-credit-union_aso-grp-gate-cap-exc,['0611169581'],['ein'],['2022-10-28_COVE-FEDERAL-CREDIT-UNION_index.json'],['4']
cove-federal-credit-union_ky-humana-npos-lfp-ehdhp-17,['611169581'],['ein'],['2022-10-28_COVE-FEDERAL-CREDIT-UNION_index.json'],['1']
j-a--eisch-llc_wi-humana-npos-lfp-ehdhp-17,['464597134'],['ein'],['2022-10-28_J-A-EISCH-LLC_index.json'],['1']
j-a--eisch-llc_wi-humana-npos-lfp-17-rx4,['464597134'],['ein'],['2022-10-28_J-A-EISCH-LLC_index.json'],['1']
opus-consulting-solutions_ga-humana-npos-lfp-17-rx4,['471051754'],['ein'],['2022-10-31_OPUS-CONSULTING-SOLUTIONS_index.json'],['1']
opus-consulting-solutions_ga-humana-npos-lfp-simplicity,['471051754'],['ein'],['2022-10-31_OPUS-CONSULTING-SOLUTIONS_index.json'],['1']
isometrix-usa-inc_ga-humana-npos-lfp-17-rx4,['813999078'],['ein'],['2022-10-28_ISOMETRIX-USA-INC_index.json'],['1']
camp-aranzazu-inc_tx-humana-npos-lfp-19-copay-rx,['743032285'],['ein'],['2022-10-28_CAMP-ARANZAZU-INC_index.json'],['1']
architectural-engineers-coll_tx-humana-npos-lfp-19-ehdhp,['742869937'],['ein'],['2022-10-28_ARCHITECTURAL-ENGINEERS-COLL_index.json'],['1']
chapmans-tree-service-inc_ga-humana-npos-lfp-19-simplici,['542166987'],['ein'],['2022-10-28_CHAPMANS-TREE-SERVICE-INC_index.json'],['1']
preferred-pediatrics-pa_ks-humana-ppo-22-lfp-copay-ii,['480908143'],['ein'],['2022-10-31_PREFERRED-PEDIATRICS-PA_index.json'],['6']
preferred-pediatrics-pa_ks-humana-ppo-lfp-17-rx4,['480908143'],['ein'],['2022-10-31_PREFERRED-PEDIATRICS-PA_index.json'],['6']
humana-inc_ga-ncr-humanahmo16-sepacc-cpyo,['582399560'],['ein'],['2022-10-27_humana-inc-ga-ncr-humanahmo16-sepacc-cpyo_index.json'],['2']
professional-boiler-servi_ga-humana-npos-lfp-19-copay-rx,['581859023'],['ein'],['2022-10-31_PROFESSIONAL-BOILER-SERVI_index.json'],['1']
ronnie-and-wade-ables_in-humana-npos-lfp-17-rx5coins,['610988665'],['ein'],['2022-10-31_RONNIE-AND-WADE-ABLES_index.json'],['1']
ronnie-and-wade-ables_in-humana-npos-lfp-17-rx4,['610988665'],['ein'],['2022-10-31_RONNIE-AND-WADE-ABLES_index.json'],['1']
polished-concrete_ga-humana-npos-lfp-17-rx4,['463257416'],['ein'],['2022-10-31_POLISHED-CONCRETE_index.json'],['1']
airline-highway-cycle-llc_la-humana-ppo-lfp-19-simplicit,['830402973'],['ein'],['2022-10-28_AIRLINE-HIGHWAY-CYCLE-LLC_index.json'],['6']
airline-highway-cycle-llc_la-humana-ppo-lfp-19-canopy-rx,['830402973'],['ein'],['2022-10-28_AIRLINE-HIGHWAY-CYCLE-LLC_index.json'],['6']
airline-highway-cycle-llc_aso-grp-gate-cap-exc,['0130402973'],['ein'],['2022-10-28_AIRLINE-HIGHWAY-CYCLE-LLC_index.json'],['10']
humana-inc_ppo-ehdhp-az-sg-humana-11-ded-,['331127206'],['ein'],['2022-10-27_humana-inc-ppo-ehdhp-az-sg-humana-11-ded-_index.json'],['6']
r-r-restaurant-group_oh-humana-npos-lfp-19-canopy-r,['454976163'],['ein'],['2022-10-31_R-R-RESTAURANT-GROUP_index.json'],['1']
heft-enterprises-inc_ga-humana-hmo-lfp-simplicity-1,['581649995'],['ein'],['2022-10-28_HEFT-ENTERPRISES-INC_index.json'],['2']
heft-enterprises-inc_ga-humana-npos-lfp-17-rx4,['581649995'],['ein'],['2022-10-28_HEFT-ENTERPRISES-INC_index.json'],['1']
heft-enterprises-inc_ga-humana-hmo-lfp-19-simplicit,['581649995'],['ein'],['2022-10-28_HEFT-ENTERPRISES-INC_index.json'],['2']
heft-enterprises-inc_ga-humana-npos-lfp-19-copay-rx,['581649995'],['ein'],['2022-10-28_HEFT-ENTERPRISES-INC_index.json'],['1']
westmoreland--patterson-_ga-humana-npos-lfp-19-simplici,['580606320'],['ein'],['2022-11-01_WESTMORELAND-PATTERSON-_index.json'],['1']
design-materials-inc_ks-humana-ppo-lfp-19-copay-rx5,['480855500'],['ein'],['2022-10-28_DESIGN-MATERIALS-INC_index.json'],['6']
dsd-transport-llc_wi-humana-npos-lfp-simplicity,['464102388'],['ein'],['2022-10-28_DSD-TRANSPORT-LLC_index.json'],['1']
aircraft-specialists-inc_in-humana-npos-lfp-19-copay-rx,['351369759'],['ein'],['2022-10-28_AIRCRAFT-SPECIALISTS-INC_index.json'],['1']
jeff-hoge-concrete_ks-humana-ppo-lfp-ehdhp-17,['900461754'],['ein'],['2022-10-28_JEFF-HOGE-CONCRETE_index.json'],['6']
southern-cardiovascular_tn-humana-ppo-lfp-19-ehdhp,['800200316'],['ein'],['2022-10-31_SOUTHERN-CARDIOVASCULAR_index.json'],['18']
koch-electric-inc_ga-humana-npos-lfp-19-ehdhp,['582124266'],['ein'],['2022-10-28_KOCH-ELECTRIC-INC_index.json'],['1']
humana-inc_wi-cr-npos-savings-hsa-21-ded-,['394680866'],['ein'],['2022-10-27_humana-inc-wi-cr-npos-savings-hsa-21-ded-_index.json'],['1']
humana-inc_tx-cr-npos-21-canopy-rx4,['32673TX0440225'],['hios'],['2022-10-27_humana-inc-tx-cr-npos-21-canopy-rx4_index.json'],['1']
lane-music-company_tn-humana-ppo-lfp-17-rx4,['621665253'],['ein'],['2022-10-28_LANE-MUSIC-COMPANY_index.json'],['18']
lane-music-company_tn-humana-ppo-lfp-ehdhp-17,['621665253'],['ein'],['2022-10-28_LANE-MUSIC-COMPANY_index.json'],['18']
degenhardt-enterprises_ky-humana-npos-lfp-19-ehdhp,['364518104'],['ein'],['2022-10-28_DEGENHARDT-ENTERPRISES_index.json'],['1']
degenhardt-enterprises_ky-humana-npos-lfp-19-copay-rx,['364518104'],['ein'],['2022-10-28_DEGENHARDT-ENTERPRISES_index.json'],['1']
b-c-equipment-sales-inc_tx-humana-npos-lfp-19-copay-rx,['742518248'],['ein'],['2022-10-28_B-C-EQUIPMENT-SALES-INC_index.json'],['1']
churchill-mcgee-llp_ky-humana-npos-lfp-19-copay-rx,['061671229'],['ein'],['2022-10-28_CHURCHILL-MCGEE-LLP_index.json'],['1']
fleshman-construction_mo-humana-ppo-lfp-19-copay-rx4,['431583151'],['ein'],['2022-10-28_FLESHMAN-CONSTRUCTION_index.json'],['6']
w-kemp-construction-inc_fl-humana-hmo-lfp-simplicity-1,['591799416'],['ein'],['2022-11-01_W-KEMP-CONSTRUCTION-INC_index.json'],['2']
credit-card-management-sr_fl-humana-npos-lfp-19-canopy-r,['311483386'],['ein'],['2022-10-28_CREDIT-CARD-MANAGEMENT-SR_index.json'],['1']
the-georgia-institute_ga-lfp-on-hand-npos-coins-19-d,['582349613'],['ein'],['2022-10-31_THE-GEORGIA-INSTITUTE_index.json'],['1']
the-georgia-institute_ga-humana-npos-lfp-19-copay-rx,['582349613'],['ein'],['2022-10-31_THE-GEORGIA-INSTITUTE_index.json'],['1']
the-georgia-institute_ga-humana-npos-lfp-19-simplici,['582349613'],['ein'],['2022-10-31_THE-GEORGIA-INSTITUTE_index.json'],['1']
grace-m-salinas-ga_tx-humana-npos-lfp-19-copay-rx,['461410428'],['ein'],['2022-10-28_GRACE-M-SALINAS-GA_index.json'],['1']
meals-on-wheels-etc-inc_fl-humana-hmo-lfp-17-rx4,['592977907'],['ein'],['2022-10-28_MEALS-ON-WHEELS-ETC-INC_index.json'],['2']
big-yellow-enterprises-in_fl-humana-npos-lfp-19-copay-rx,['141873289'],['ein'],['2022-10-28_BIG-YELLOW-ENTERPRISES-IN_index.json'],['1']
big-yellow-enterprises-in_fl-humana-hmo-lfp-19-canopy-rx,['141873289'],['ein'],['2022-10-28_BIG-YELLOW-ENTERPRISES-IN_index.json'],['2']
madison-local-dba-the-elm_aso-grp-gate-cap-exc,['0834082867'],['ein'],['2022-10-28_MADISON-LOCAL-DBA-THE-ELM_index.json'],['11']
exclusive-home-health-and_tx-humana-npos-lfp-19-ehdhp,['742598036'],['ein'],['2022-10-28_EXCLUSIVE-HOME-HEALTH-AND_index.json'],['1']
exclusive-home-health-and_tx-humana-npos-lfp-19-copay-rx,['742598036'],['ein'],['2022-10-28_EXCLUSIVE-HOME-HEALTH-AND_index.json'],['1']
the-new-world-bakery-inc_tx-humana-npos-lfp-19-copay-rx,['742723923'],['ein'],['2022-10-31_THE-NEW-WORLD-BAKERY-INC_index.json'],['1']
the-new-world-bakery-inc_tx-humana-npos-lfp-19-ehdhp,['742723923'],['ein'],['2022-10-31_THE-NEW-WORLD-BAKERY-INC_index.json'],['1']
blue-valley-granite_ks-humana-ppo-lfp-19-copay-rx4,['823677645'],['ein'],['2022-10-28_BLUE-VALLEY-GRANITE_index.json'],['6']
blue-valley-granite_ks-humana-ppo-lfp-19-ehdhp,['823677645'],['ein'],['2022-10-28_BLUE-VALLEY-GRANITE_index.json'],['6']
humana-inc_ks-ncr-humanappo-16-sep-acc-cp,['481075588'],['ein'],['2022-10-27_humana-inc-ks-ncr-humanappo-16-sep-acc-cp_index.json'],['6']
landers-physical-therapy_la-humana-ppo-lfp-17-rx4,['450524472'],['ein'],['2022-10-28_LANDERS-PHYSICAL-THERAPY_index.json'],['6']
landers-physical-therapy_la-humana-ppo-lfp-simplicity17,['450524472'],['ein'],['2022-10-28_LANDERS-PHYSICAL-THERAPY_index.json'],['6']
commerical-glass-and-mirr_ga-humana-npos-lfp-19-copay-rx,['581519270'],['ein'],['2022-10-28_COMMERICAL-GLASS-AND-MIRR_index.json'],['1']
humana-inc_ga-cr-ppo-21-efficiency,['37001GA0470120'],['hios'],['2022-10-27_humana-inc-ga-cr-ppo-21-efficiency_index.json'],['6']
bambu-systems-llc_tn-humana-ppo-lfp-19-copay-rx4,['812286030'],['ein'],['2022-10-28_BAMBU-SYSTEMS-LLC_index.json'],['6']
bambu-systems-llc_tn-humana-ppo-lfp-19-simplicit,['812286030'],['ein'],['2022-10-28_BAMBU-SYSTEMS-LLC_index.json'],['6']
southwest-backhoe_tx-humana-npos-lfp-19-simplici,['043646746'],['ein'],['2022-10-31_SOUTHWEST-BACKHOE_index.json'],['1']
southwest-backhoe_tx-humana-npos-lfp-19-canopy-r,['043646746'],['ein'],['2022-10-31_SOUTHWEST-BACKHOE_index.json'],['1']
summit-strength-physical_mo-humana-ppo-lfp-17-rx4,['020731396'],['ein'],['2022-10-31_SUMMIT-STRENGTH-PHYSICAL_index.json'],['6']
summit-strength-physical_mo-humana-ppo-lfp-ehdhp-17,['020731396'],['ein'],['2022-10-31_SUMMIT-STRENGTH-PHYSICAL_index.json'],['6']
powers-ferry-psychologica_ga-humana-npos-lfp-19-simplici,['582324574'],['ein'],['2022-10-31_POWERS-FERRY-PSYCHOLOGICA_index.json'],['1']
powers-ferry-psychologica_ga-humana-npos-lfp-19-canopy-r,['582324574'],['ein'],['2022-10-31_POWERS-FERRY-PSYCHOLOGICA_index.json'],['1']
boca-theater-and-automation_fl-humana-hmo-lfp-19-simplicit,['200637878'],['ein'],['2022-10-28_BOCA-THEATER-AND-AUTOMATION_index.json'],['2']
associates-in-family-medi_ks-humana-ppo-lfp-19-copay-rx4,['481072586'],['ein'],['2022-10-28_ASSOCIATES-IN-FAMILY-MEDI_index.json'],['6']
gci-digital-imaging_oh-humana-npos-lfp-17-rx4,['311360685'],['ein'],['2022-10-28_GCI-DIGITAL-IMAGING_index.json'],['1']
ifs-neutral-maritime-s-lf_fl-humana-hmo-lfp-19-canopy-rx,['223395303'],['ein'],['2022-10-28_IFS-NEUTRAL-MARITIME-S-LF_index.json'],['2']
corporate-document-lf_oh-humana-npos-lfp-19-copay-rx,['481129406'],['ein'],['2022-10-28_CORPORATE-DOCUMENT-LF_index.json'],['1']
ndh-llc_ga-humana-npos-lfp-19-canopy-r,['833899308'],['ein'],['2022-10-31_NDH-LLC_index.json'],['1']
ndh-llc_ga-humana-npos-lfp-19-copay-rx,['833899308'],['ein'],['2022-10-31_NDH-LLC_index.json'],['1']
ndh-llc_ga-humana-npos-lfp-19-simplici,['833899308'],['ein'],['2022-10-31_NDH-LLC_index.json'],['1']
johnstons-bakery_wi-humana-npos-lfp-19-copay-rx,['391242913'],['ein'],['2022-10-28_JOHNSTONS-BAKERY_index.json'],['1']
humana-inc_tranco-logistic-ppo,['621617583'],['ein'],['2022-10-27_humana-inc-tranco-logistic-ppo_index.json'],['6']
charles-retina-institute_tn-humana-ppo-lfp-19-copay-rx5,['621641241'],['ein'],['2022-10-28_CHARLES-RETINA-INSTITUTE_index.json'],['18']
austin-chamber-of-commerc_tx-humana-npos-lfp-19-ehdhp,['740492475'],['ein'],['2022-10-28_AUSTIN-CHAMBER-OF-COMMERC_index.json'],['1']
austin-chamber-of-commerc_tx-humana-npos-lfp-19-copay-rx,['740492475'],['ein'],['2022-10-28_AUSTIN-CHAMBER-OF-COMMERC_index.json'],['1']
m-and-m-management-syst_mo-humana-ppo-lfp-19-simplicit,['061515227'],['ein'],['2022-10-28_M-AND-M-MANAGEMENT-SYST_index.json'],['6']
m-and-m-management-syst_mo-humana-ppo-lfp-19-copay-rx4,['061515227'],['ein'],['2022-10-28_M-AND-M-MANAGEMENT-SYST_index.json'],['6']
m-and-m-management-syst_mo-humana-ppo-lfp-19-ehdhp,['061515227'],['ein'],['2022-10-28_M-AND-M-MANAGEMENT-SYST_index.json'],['6']
puma-industries-inc_tn-humana-ppo-lfp-19-copay-rx4,['621552956'],['ein'],['2022-10-31_PUMA-INDUSTRIES-INC_index.json'],['18']
humana-inc_oh-lg-npos-ehdhp-14-cpy-ov-ded,['810860843'],['ein'],['2022-10-27_humana-inc-oh-lg-npos-ehdhp-14-cpy-ov-ded_index.json'],['1']
allen-measurement_tx-humana-npos-lfp-19-copay-rx,['474796377'],['ein'],['2022-10-28_ALLEN-MEASUREMENT_index.json'],['1']
humana-inc_university-eye-specialist-chc,['621036302'],['ein'],['2022-10-27_humana-inc-university-eye-specialist-chc_index.json'],['6']
west-knox-veterinary_tn-humana-ppo-lfp-19-ehdhp,['464750593'],['ein'],['2022-11-01_WEST-KNOX-VETERINARY_index.json'],['6']
west-knox-veterinary_tn-humana-ppo-lfp-19-copay-rx5,['464750593'],['ein'],['2022-11-01_WEST-KNOX-VETERINARY_index.json'],['6']
r-l-industries-inc_aso-grp-gate-cap-exc,['0310902031'],['ein'],['2022-10-31_R-L-INDUSTRIES-INC_index.json'],"['80', '114', '9']"
r-l-industries-inc_oh-humana-npos-lfp-19-ehdhp,['310902031'],['ein'],['2022-10-31_R-L-INDUSTRIES-INC_index.json'],['1']
r-l-industries-inc_oh-humana-npos-lfp-19-copay-rx,['310902031'],['ein'],['2022-10-31_R-L-INDUSTRIES-INC_index.json'],['1']
parallel-ventures--inc-_az-humana-npos-lfp-hdhp-17,['860435647'],['ein'],['2022-10-31_PARALLEL-VENTURES-INC-_index.json'],['1']
parallel-ventures--inc-_az-humana-npos-lfp-simplicity,['860435647'],['ein'],['2022-10-31_PARALLEL-VENTURES-INC-_index.json'],['1']
5000-montrose-council-of_tx-humana-npos-lfp-19-copay-rx,['760025423'],['ein'],['2022-10-28_5000-MONTROSE-COUNCIL-OF_index.json'],['1']
centex-pro_tx-humana-npos-lfp-19-copay-rx,['880730696'],['ein'],['2022-10-28_CENTEX-PRO_index.json'],['1']
centex-pro_tx-lfp-on-hand-npos-cpy-oa-19,['880730696'],['ein'],['2022-10-28_CENTEX-PRO_index.json'],['1']
urban-family-practice_ga-humana-npos-lfp-19-ehdhp,['581290080'],['ein'],['2022-11-01_URBAN-FAMILY-PRACTICE_index.json'],['1']
urban-family-practice_ga-humana-npos-lfp-19-copay-rx,['581290080'],['ein'],['2022-11-01_URBAN-FAMILY-PRACTICE_index.json'],['1']
humana-inc_independent-care-health-plan-n,['391769093'],['ein'],['2022-10-27_humana-inc-independent-care-health-plan-n_index.json'],['1']
cinchem-pro_oh-humana-npos-lfp-17-rx4,['311144601'],['ein'],['2022-10-28_CINCHEM-PRO_index.json'],['1']
rendigs-fry-kiely---denni_oh-humana-npos-lfp-19-ehdhp,['310531903'],['ein'],['2022-10-31_RENDIGS-FRY-KIELY-DENNI_index.json'],['1']
jk2-holmes-constructors-l_fl-humana-hmo-lfp-19-copay-rx4,['204044679'],['ein'],['2022-10-28_JK2-HOLMES-CONSTRUCTORS-L_index.json'],['2']
jk2-holmes-constructors-l_fl-humana-hmo-lfp-19-canopy-rx,['204044679'],['ein'],['2022-10-28_JK2-HOLMES-CONSTRUCTORS-L_index.json'],['2']
jk2-holmes-constructors-l_fl-humana-hmo-lfp-19-ehdhp,['204044679'],['ein'],['2022-10-28_JK2-HOLMES-CONSTRUCTORS-L_index.json'],['2']
integrated-controls-inc_ks-humana-ppo-lfp-19-copay-rx4,['481064458'],['ein'],['2022-10-28_INTEGRATED-CONTROLS-INC_index.json'],['6']
integrated-controls-inc_ks-humana-ppo-lfp-19-ehdhp,['481064458'],['ein'],['2022-10-28_INTEGRATED-CONTROLS-INC_index.json'],['6']
creative-pool-concepts-ll_mo-humana-ppo-lfp-19-simplicit,['822721660'],['ein'],['2022-10-28_CREATIVE-POOL-CONCEPTS-LL_index.json'],['6']
humana-inc_tn-sg-humana-npo-11-sep-acc-cp,['261140473'],['ein'],['2022-10-27_humana-inc-tn-sg-humana-npo-11-sep-acc-cp_index.json'],['1']
georgia-lions-lighthouse_ga-humana-npos-lfp-ehdhp-17,['580548732'],['ein'],['2022-10-28_GEORGIA-LIONS-LIGHTHOUSE_index.json'],['1']
georgia-lions-lighthouse_ga-humana-npos-lfp-17-rx4,['580548732'],['ein'],['2022-10-28_GEORGIA-LIONS-LIGHTHOUSE_index.json'],['1']
bickimer-construction--in_ks-humana-ppo-lfp-19-copay-rx4,['480952430'],['ein'],['2022-10-28_BICKIMER-CONSTRUCTION-IN_index.json'],['6']
horta-usa--llc_co-humana-npos-lfp-simplicity,['651193665'],['ein'],['2022-10-28_HORTA-USA-LLC_index.json'],['1']
national-cylinder-s_fl-cr-humana-hmo-lfp-17-canopy,['204076663'],['ein'],['2022-10-31_NATIONAL-CYLINDER-S_index.json'],['2']
national-cylinder-s_fl-humana-npos-lfp-17-rx4,['204076663'],['ein'],['2022-10-31_NATIONAL-CYLINDER-S_index.json'],['1']
valor-athletics-inc_fl-humana-hmo-lfp-19-simplicit,['205476045'],['ein'],['2022-11-01_VALOR-ATHLETICS-INC_index.json'],['2']
the-3-and-2-baseball-club-of_ks-humana-ppo-lfp-19-simplicit,['480796898'],['ein'],['2022-10-31_THE-3-AND-2-BASEBALL-CLUB-OF_index.json'],['6']
north-fulton-anesthesia_ga-humana-npos-lfp-ehdhp-17,['581834014'],['ein'],['2022-10-31_NORTH-FULTON-ANESTHESIA_index.json'],['1']
north-fulton-anesthesia_ga-humana-npos-lfp-17-rx4,['581834014'],['ein'],['2022-10-31_NORTH-FULTON-ANESTHESIA_index.json'],['1']
tasco-llc_tn-humana-ppo-lfp-19-copay-rx5,['621623645'],['ein'],['2022-10-31_TASCO-LLC_index.json'],['6']
millenium-tool-inc_in-humana-npos-lfp-19-ehdhp,['352086589'],['ein'],['2022-10-28_MILLENIUM-TOOL-INC_index.json'],['1']
millenium-tool-inc_in-humana-npos-lfp-19-copay-rx,['352086589'],['ein'],['2022-10-28_MILLENIUM-TOOL-INC_index.json'],['1']
high-voltage-spec-lf_ga-humana-npos-lfp-19-copay-rx,['582333840'],['ein'],['2022-10-28_HIGH-VOLTAGE-SPEC-LF_index.json'],['1']
humana-inc_complete-762-gold,['660762626'],['ein'],['2022-10-27_humana-inc-complete-762-gold_index.json'],['901']
preferred-concrete-pumpin_az-humana-npos-lfp-17-rx4,['860573705'],['ein'],['2022-10-31_PREFERRED-CONCRETE-PUMPIN_index.json'],['1']
humana-inc_in-lg-npos-14-cfst-ov-ded-coin,['611384193'],['ein'],['2022-10-27_humana-inc-in-lg-npos-14-cfst-ov-ded-coin_index.json'],['1']
summit-christian_tx-humana-hmo-lfp-19-copay-rx4,['742615140'],['ein'],['2022-10-31_SUMMIT-CHRISTIAN_index.json'],['2']
summit-christian_tx-humana-hmo-lfp-19-ehdhp,['742615140'],['ein'],['2022-10-31_SUMMIT-CHRISTIAN_index.json'],['2']
st-petersburg-area-chambe_fl-humana-hmo-lfp-19-ehdhp-cop,['591493839'],['ein'],['2022-10-31_ST-PETERSBURG-AREA-CHAMBE_index.json'],['2']
humana-inc_bakery-express-hmo-copay,['593369097'],['ein'],['2022-10-27_humana-inc-bakery-express-hmo-copay_index.json'],['2']
ampersand-art-supply-inc_tx-humana-npos-lfp-19-copay-rx,['742888352'],['ein'],['2022-10-28_AMPERSAND-ART-SUPPLY-INC_index.json'],['1']
se-setco-service-company_ga-humana-npos-lfp-19-copay-rx,['582075195'],['ein'],['2022-10-31_SE-SETCO-SERVICE-COMPANY_index.json'],['1']
humana-inc_fl-cr-npos-21-sep-acc-cpy-ov-d,['35783FL1050142'],['hios'],['2022-10-27_humana-inc-fl-cr-npos-21-sep-acc-cpy-ov-d_index.json'],['1']
alkali-scientific_fl-humana-npos-lfp-19-simplici,['274519901'],['ein'],['2022-10-28_ALKALI-SCIENTIFIC_index.json'],['1']
total-investment-manageme_az-humana-ppo-lfp-19-copay-rx4,['860912979'],['ein'],['2022-11-01_TOTAL-INVESTMENT-MANAGEME_index.json'],['6']
impact-results-llc_az-humana-npos-lfp-17-rx4,['455549634'],['ein'],['2022-10-28_IMPACT-RESULTS-LLC_index.json'],['1']
humana-inc_la-sg-humana-hdhp-08,['721148762'],['ein'],['2022-10-27_humana-inc-la-sg-humana-hdhp-08_index.json'],"['6', '41']"
humana-inc_cedarburg-school-district-npos,['396001319'],['ein'],['2022-10-27_humana-inc-cedarburg-school-district-npos_index.json'],['1']
kids-first-pediatrics_ga-humana-npos-lfp-19-simplici,['582615737'],['ein'],['2022-10-28_KIDS-FIRST-PEDIATRICS_index.json'],['1']
l5-swim-llc_ga-lfp-on-hand-npos-cpy-oa-19,['833422530'],['ein'],['2022-10-28_L5-SWIM-LLC_index.json'],['1']
l5-swim-llc_ga-humana-npos-lfp-19-simplici,['833422530'],['ein'],['2022-10-28_L5-SWIM-LLC_index.json'],['1']
l5-swim-llc_ga-humana-npos-lfp-19-copay-rx,['833422530'],['ein'],['2022-10-28_L5-SWIM-LLC_index.json'],['1']
blount-contractors-inc_tn-humana-ppo-lfp-19-ehdhp,['621721791'],['ein'],['2022-10-28_BLOUNT-CONTRACTORS-INC_index.json'],['18']
blount-contractors-inc_tn-lfp-on-hand-ppo-coins-19-de,['621721791'],['ein'],['2022-10-28_BLOUNT-CONTRACTORS-INC_index.json'],['18']
southwest-smokeless_aso-grp-gate-cap-exc,['0900865124'],['ein'],['2022-10-31_SOUTHWEST-SMOKELESS_index.json'],"['86', '25']"
southwest-smokeless_az-humana-npos-lfp-ehdhp-17,['900865124'],['ein'],['2022-10-31_SOUTHWEST-SMOKELESS_index.json'],['1']
gca-concrete-design---llc_tx-humana-npos-lfp-19-ehdhp,['822509383'],['ein'],['2022-10-28_GCA-CONCRETE-DESIGN-LLC_index.json'],['1']
gca-concrete-design---llc_tx-humana-hmo-lfp-19-simplicit,['822509383'],['ein'],['2022-10-28_GCA-CONCRETE-DESIGN-LLC_index.json'],['2']
gca-concrete-design---llc_tx-humana-hmo-lfp-19-copay-rx4,['822509383'],['ein'],['2022-10-28_GCA-CONCRETE-DESIGN-LLC_index.json'],['2']
the-foundry_fl-humana-npos-lfp-19-copay-rx,['463788315'],['ein'],['2022-10-31_THE-FOUNDRY_index.json'],['1']
the-foundry_fl-humana-hmo-lfp-19-simplicit,['463788315'],['ein'],['2022-10-31_THE-FOUNDRY_index.json'],['2']
the-foundry_fl-humana-hmo-lfp-19-canopy-rx,['463788315'],['ein'],['2022-10-31_THE-FOUNDRY_index.json'],['2']
benefits-one--llc_la-humana-ppo-lfp-19-ehdhp,['821248388'],['ein'],['2022-10-28_BENEFITS-ONE-LLC_index.json'],['6']
humana-inc_ga-ncr-npos16-canopy-rx5,['261348342'],['ein'],['2022-10-27_humana-inc-ga-ncr-npos16-canopy-rx5_index.json'],['1']
dynamic-powertrain-reman-llc_aso-grp-gate-cap-exc,['0821447643'],['ein'],['2022-10-28_DYNAMIC-POWERTRAIN-REMAN-LLC_index.json'],['11']
atlanta-petroleum_ga-humana-npos-lfp-19-canopy-r,['581858705'],['ein'],['2022-10-28_ATLANTA-PETROLEUM_index.json'],['1']
smittys-lawn-and-garden_ks-humana-ppo-lfp-19-copay-rx4,['824607593'],['ein'],['2022-10-31_SMITTYS-LAWN-AND-GARDEN_index.json'],['6']
sfa-holdings-inc_ga-humana-npos-lfp-19-simplici,['571155068'],['ein'],['2022-10-31_SFA-HOLDINGS-INC_index.json'],['1']
sfa-holdings-inc_ga-humana-npos-lfp-19-ehdhp,['571155068'],['ein'],['2022-10-31_SFA-HOLDINGS-INC_index.json'],['1']
